bulan, titik_lokasi , kecamatan , wilayah , panjang/luas ,satuan_panjang/luas,tanggal,volume_sampah_perhari(m3)
12,PHB Kamal Benda SMK Bandara,Kalideres,Jakarta Barat,500,m,10,2
12,PHB Kamal Benda Pelompongan,Kalideres,Jakarta Barat,500,m,10,-
12,PHB Kampung Baru,Kalideres,Jakarta Barat,914,m,10,-
12,PHB Gombol Paya,Kalideres,Jakarta Barat,475,m,10,-
12,PHB Gombol Paya Bulak Panas,Kalideres,Jakarta Barat,450,m,10,-
12,PHB Citra 8 Ujung,Kalideres,Jakarta Barat,250,m,10,-
12,PHB Citra 8,Kalideres,Jakarta Barat,265,m,10,-
12,PHB Citra 8 Ruko,Kalideres,Jakarta Barat,560,m,10,-
12,PHB Citra 5,Kalideres,Jakarta Barat,490,m,10,-
12,PHB Citra 5 PAM,Kalideres,Jakarta Barat,505,m,10,-
12,PHB Warung Gantung,Kalideres,Jakarta Barat,668,m,10,2
12,PHB Kojan,Kalideres,Jakarta Barat,1070,m,10,-
12,PHB Kodam,Kalideres,Jakarta Barat,556,m,10,-
12,PHB Bulak Teko,Kalideres,Jakarta Barat,632,m,10,-
12,PHB Citra 1 Extension,Kalideres,Jakarta Barat,806,m,10,-
12,PHB Puri Gardenia,Kalideres,Jakarta Barat,588,m,10,-
12,Kali Rawa Lele,Kalideres,Jakarta Barat,1250,m,10,-
12,PHB Rawa Banban,Kalideres,Jakarta Barat,712,m,10,-
12,Kali Maja ( Jembatan Maja  Belakang Pintu Citra 2),Kalideres,Jakarta Barat,1800,m,10,2
12,Kali Maja (Belakang Pintu Citra 2  PAM),Kalideres,Jakarta Barat,732,m,10,1
12,Kali Maja (PAM  Jembatan Merpati),Kalideres,Jakarta Barat,300,m,10,1
12,Kali Bulak Sereh ( Jembatan Merpati  H.Ruslan),Kalideres,Jakarta Barat,1380,m,10,-
12,Kali Bulak Sereh (H.Ruslan  SDN 07 Pegadungan),Kalideres,Jakarta Barat,380,m,10,-
12,Kali Bulak Sereh (SDN 07 Pegadungan  Jembatan Ps.Rawa Lele),Kalideres,Jakarta Barat,500,m,10,-
12,PHB Utan Jati (Pertamina  Tabachi),Kalideres,Jakarta Barat,500,m,10,-
12,PHB Utan Jati (Tabachi  Taman Sumur Bor),Kalideres,Jakarta Barat,723,m,10,-
12,PHB Sumur (Bor Pangkalan Ojek  Taman Sumur Bor),Kalideres,Jakarta Barat,555,m,10,-
12,PHB Sumur Bor ( Taman Sumur Bor  Citra 2),Kalideres,Jakarta Barat,200,m,10,-
12,PHB Citra 2 (Gereja Citra 2  Duta Buah),Kalideres,Jakarta Barat,1540,m,10,-
12,PHB Citra 2 (Duta Buah  Citra 2 Ujung),Kalideres,Jakarta Barat,1400,m,10,-
12,Waduk Citra 6,Kalideres,Jakarta Barat,1000,m,10,-
12,PHB Citra 6 Bedeng,Kalideres,Jakarta Barat,500,m,10,-
12,PHB Citra 6 Pujasera,Kalideres,Jakarta Barat,540,m,10,-
12,PHB Citra 6 Jembatan Ancol,Kalideres,Jakarta Barat,642,m,10,-
12,PHB Citra 3,Kalideres,Jakarta Barat,1120,m,10,-
12,PHB Citra City,Kalideres,Jakarta Barat,658,m,10,-
12,PHB Taman Surya 5,Kalideres,Jakarta Barat,600,m,10,-
12,PHB Taman Surya,Kalideres,Jakarta Barat,918,m,10,-
12,PHB Taman Palem,Kalideres,Jakarta Barat,541,m,10,-
12,PHB Semanan RW 01,Kalideres,Jakarta Barat,441,m,10,4
12,PHB TSI REL KA Bawah,Kalideres,Jakarta Barat,1230,m,10,-
12,PHB TSI REL KA Tengah,Kalideres,Jakarta Barat,500,m,10,-
12,PHB TSI REL KA Atas,Kalideres,Jakarta Barat,1160,m,10,-
12,PHB Lamporan TSI,Kalideres,Jakarta Barat,800,m,10,-
12,PHB Kosambi Sekolah Narada,Kalideres,Jakarta Barat,500,m,10,-
12,PHB RW 015 Semanan,Kalideres,Jakarta Barat,500,m,10,-
12,PHB Kosambi Lap.Bola,Kalideres,Jakarta Barat,400,m,10,-
12,PHB kosambi Semanan,Kalideres,Jakarta Barat,1190,m,10,-
12,PHB kosambi Jalur Hijau,Kalideres,Jakarta Barat,400,m,10,-
12,PHB Kosambi Kolam Renang TSI,Kalideres,Jakarta Barat,800,m,10,-
12,PHB Semanan Sisi Barat,Kalideres,Jakarta Barat,366,m,10,-
12,PHB Semanan Sisi Timur,Kalideres,Jakarta Barat,472,m,10,-
12,PHB KOPTTI Semanan,Kalideres,Jakarta Barat,627,m,10,-
12,PHB Semanan Pos DPC PDI,Kalideres,Jakarta Barat,250,m,10,-
12,PHB KOPTTI Sawah Dalam,Kalideres,Jakarta Barat,500,m,10,-
12,Saringan Sampah. Saringan Mookervaart,Kalideres,Jakarta Barat,-,,10,-
12,Kali Mookervart Jembatan Cengkareng Drain Jln. Kembangan Baru,Cengkareng,Jakarta Barat,823,m,10,1
12,Kali Mookervart Jembatan Biskuit Jln H. Djairi,Cengkareng,Jakarta Barat,1000,m,10,4
12,Kali Mookervaart Jembatan Baru Jln Rawa Buaya,Cengkareng,Jakarta Barat,804,m,10,1.5
12,Kali Mookervart Jembatan Lampu Merah Jln. Daan Mogot,Cengkareng,Jakarta Barat,200,m,10,1
12,Kali Mookervaart Jembatan Pelangi Jln Daan Mogot,Cengkareng,Jakarta Barat,796,m,10,2
12,Kali Mookervart Jembatan Basf Jln. Daan Mogot,Cengkareng,Jakarta Barat,230,m,10,3
12,Kali Semanan Duri Kosambi Jembatan Jln. Daan mogot,Cengkareng,Jakarta Barat,215,m,10,1.5
12,PHB Duri Kosambi (Jln. Abdul Wahab),Cengkareng,Jakarta Barat,742,m,10,1
12,Kali Semanan Duri Kosambi Jembatan WEST ONE Jln Timbul Jaya,Cengkareng,Jakarta Barat,866,m,10,1
12,Kali Semanan Duri Kosambi Jembatan Timbul Jaya Jln. Timbul Jaya,Cengkareng,Jakarta Barat,486,m,10,1
12,PHB Rel KA Rawa Buaya Jln Bojong Raya,Cengkareng,Jakarta Barat,1783,m,10,1
12,PHB Stasiun KA Bojong Indah (Rawa Buaya Jln Bojong Raya),Cengkareng,Jakarta Barat,900,m,10,1
12,PHB Pasar Pisang Rawa Buaya Jln Dharma Wanita 1,Cengkareng,Jakarta Barat,1783,m,10,1
12,Waduk Bojong (Jln. Belimbing),Cengkareng,Jakarta Barat,1.8368,Ha,10,2
12,PHB Rawa Buaya Jln. Klingkit Raya,Cengkareng,Jakarta Barat,1100,m,10,2
12,Kali Mookervaart Jembatan Green Garden Jln Panjang,Cengkareng,Jakarta Barat,626,m,10,1
12,Kali Moovkervart Pabrik Es Jln. Daan Mogot,Cengkareng,Jakarta Barat,280,m,10,2
12,Kali Mookervaart ABC (Mookevart Pesing  Pintu Air ABC) Jln Jembatan Gantung,Cengkareng,Jakarta Barat,1074,m,10,1
12,Anak Kali Angke Kedaung Rw 008,Cengkareng,Jakarta Barat,250,m,10,1
12,Kali Angke (Jln. Sugriwa  Jln. Delima 9),Cengkareng,Jakarta Barat,1685,m,10,1
12,Kali Angke Jl.Carina sayang,Cengkareng,Jakarta Barat,4500,m,10,1
12,PHB Rawa Buaya Jln. Cempaka Raya,Cengkareng,Jakarta Barat,649,m,10,1
12,Kali Cengkareng Drain (Jln. Pangeran TB. Cengkareng),Cengkareng,Jakarta Barat,2200,m,10,2
12,Kali Cengkareng Drain (Jln. Daan Mogot),Cengkareng,Jakarta Barat,565,m,10,1
12,Kali Cengkareng Drain Jln. Kembangan Baru,Cengkareng,Jakarta Barat,469,m,10,1
12,Kali Cengkareng Drain Jembatan Jln. Zambrut,Cengkareng,Jakarta Barat,719,m,10,1
12,Kali Cengkareng Drain (Jln. Kapuk Sawah),Cengkareng,Jakarta Barat,634,m,10,1
12,Kali Apuran Atas Pedongkelan Pintu Air (Jln Setia  Jln. Pangeran TB. Cengkareng),Cengkareng,Jakarta Barat,544,m,10,-
12,Kali Apuran Atas Pakuwon Jln. Taman Cengkareng Indah,Cengkareng,Jakarta Barat,500,m,10,-
12,Kali Apuran Atas Jembatan AGM Rw 016 Alfalah,Cengkareng,Jakarta Barat,956,m,10,-
12,PHB Gotong Royong,Cengkareng,Jakarta Barat,1300,m,10,-
12,Kali Apuran Atas Pintu Seng (Jln. Pedongkelan Belakang),Cengkareng,Jakarta Barat,700,m,10,-
12,Kali Apuran Atas Jembatan Rintintin (Jln. Bangun Nusa),Cengkareng,Jakarta Barat,436,m,10,-
12,Kali Apuran Atas Jembatan Puspa Raya ( Jln. Nusa Indah Timur),Cengkareng,Jakarta Barat,600,m,10,-
12,PHB Jln. Raya Pedongkelan Rw. 09,Cengkareng,Jakarta Barat,868,m,10,-
12,PHB Kapuk Bongkaran Jln PHB Cengkareng Indah,Cengkareng,Jakarta Barat,1000,m,10,-
12,Kali Merdeka Sari Jln. Merdeka Sari,Cengkareng,Jakarta Barat,500,m,10,-
12,PHB Rw 16 Kapuk (Jln. Baru Pedongkelan),Cengkareng,Jakarta Barat,600,m,10,-
12,PHB Karya Mandiri (Jln. Pendongkelan Rt 08 Rw 16),Cengkareng,Jakarta Barat,600,m,10,-
12,PHB Gunadarma Jln Boulevard Raya,Cengkareng,Jakarta Barat,635,m,10,-
12,PHB Aston Jln Boulevard Raya,Cengkareng,Jakarta Barat,1406,m,10,-
12,PHB Budha Tzuchi Jln Boulevard II,Cengkareng,Jakarta Barat,1100,m,10,-
12,Kali PHB Kebon Jahe Jln. Green Court,Cengkareng,Jakarta Barat,500,m,10,-
12,PHB Rusun Bumi Cengkareng Indah Jln. Rusun BCI Raya,Cengkareng,Jakarta Barat,300,m,10,-
12,PHB RSUD Cengkareng Jln. Gunung Merapi,Cengkareng,Jakarta Barat,500,m,10,-
12,PHB Perumnas Cengkareng Jln Gunung Galunggung Raya,Cengkareng,Jakarta Barat,570,m,10,-
12,PHB Pasar Bersih (Jln. Kebon Jahe  Jln. Gunadarma Cengtim),Cengkareng,Jakarta Barat,643,m,10,-
12,Kali PHB Metro (Jl. Kayu Besar. Depan Green Lake City Resident),Cengkareng,Jakarta Barat,900,m,10,-
12,PHB Kayu Besar Jln. Kapuk Raya Cengkareng,Cengkareng,Jakarta Barat,800,m,10,-
12,Kali PHB Kapuk Raya Jln. Kapuk Raya Rw 011,Cengkareng,Jakarta Barat,700,m,10,-
12,Kali PHB Mesjid Al Munawaroh Jln. Kapuk Raya Rw 03,Cengkareng,Jakarta Barat,700,m,10,-
12,PHB Kelurahan Kapuk Jln. Kapuk Raya,Cengkareng,Jakarta Barat,400,m,10,-
12,Kali PHB Pemasaran Palem Lestari. Jln Taman Palem Lestari,Cengkareng,Jakarta Barat,1100,m,10,1
12,Kali PHB Pemadam Palem Lestari. Jln Taman Palem Lestari,Cengkareng,Jakarta Barat,421,m,10,1
12,Kali Maja (Rawa Bengkel) Jln Rawa Bengkel,Cengkareng,Jakarta Barat,1465,m,10,1
12,Kali Maja (Rawa Bengkel) Jln. Jambu Air,Cengkareng,Jakarta Barat,350,m,10,-
12,Kali BCT Ring Road (Jl. Kamal Raya Sunter Ringroad),Cengkareng,Jakarta Barat,403,m,10,-
12,Kali Putaran BCT Ring Road (Jl. Kamal Raya Sunter Ringroad),Cengkareng,Jakarta Barat,687,m,10,-
12,Kali Apuran Atas BSI Jln Utama III,Cengkareng,Jakarta Barat,820,m,10,-
12,Kali Apuran Atas Cenderawasi Jln Anggrek,Cengkareng,Jakarta Barat,480,m,10,-
12,Kali Apuran Atas Jembatan Gereja Khatolik Trinitas Jln. Utama III,Cengkareng,Jakarta Barat,350,m,10,-
12,PHB RPTRA Taman Ceria Jln. Bambu Larangan,Cengkareng,Jakarta Barat,275,m,10,-
12,PHB Peternakan Masjid Jln. Perternakan Raya,Cengkareng,Jakarta Barat,1200,m,10,2
12,Kali Apuran Bawah (Jln. Jagal),Cengkareng,Jakarta Barat,550,m,10,1.5
12,Kali Apuran Atas Bawah Pintu Air Kapuk Pulo Jln. Baru Kapuk pulo Rt 09/10,Cengkareng,Jakarta Barat,500,m,10,1.5
12,Kali Apuran Atas Jembatan Chandra Jln. Baru Kapuk Pulo Rt 05 Rw 10,Cengkareng,Jakarta Barat,550,m,10,1.5
12,Kali Apuran Bawah Jembatan Gg. Pacul Jln. Mangga Ubi Rw. 07,Cengkareng,Jakarta Barat,550,m,10,1.5
12,Kali Apuran Bawah Jembatan Pergudangan Jln. Baru Kapuk Pulo Raya,Cengkareng,Jakarta Barat,550,m,10,1.5
12,PHB Peternakan 2. Jl Mangga Ubi,Cengkareng,Jakarta Barat,650,m,10,1.5
12,PHB Jagal Peternakan Jl. Peternakan Raya,Cengkareng,Jakarta Barat,1000,m,10,1.5
12,Waduk Jagal (Jln. Peternakan Raya),Cengkareng,Jakarta Barat,0.3922,Ha,10,1.5
12,Kapuk Apung Kampung Teko Gg. Mawar,Cengkareng,Jakarta Barat,0.15,Ha,10,2
12,PHB Wihara Rw 09  Jln Taman Kosambi Timur Baru,Cengkareng,Jakarta Barat,1200,m,10,-
12,PHB Ipal Pondok Randu Jln. Lingkar Luar,Cengkareng,Jakarta Barat,950,m,10,-
12,Kali Angke (Kosambi) Jln Lingkar Luar,Cengkareng,Jakarta Barat,337,m,10,-
12,PHB Rw 12 Jln. Dharma Kencana III,Cengkareng,Jakarta Barat,1200,m,10,-
12,PHB Wihara Rw 09  PHB RPTRA Kosambi Baru Rw 12 Jln Kosambi Baru,Cengkareng,Jakarta Barat,909,m,10,-
12,PHB RPTRA Kosambi Baru Rw 10 Jln. Kosambi Baru Utara Raya,Cengkareng,Jakarta Barat,1200,m,10,-
12,PHB Rel KA Semanan Jln Taman Semanan Indah,Cengkareng,Jakarta Barat,1102,m,10,-
12,PHB Stasiun Ka Rawa Buaya. Jln. Raya Duri Kosambi,Cengkareng,Jakarta Barat,662,m,10,-
12,Kali Baru Barat Simatupang,Jagakarsa,Jakarta Selatan,1200,,10,1
12,Aliran Kali Baru Barat IISIP Lenteng Agung,Jagakarsa,Jakarta Selatan,1500,,10,1
12,Aliran Kali Baru Barat Jln. Joe,Jagakarsa,Jakarta Selatan,1000,,10,-
12,Saluran PHB Lenteng Agung,Jagakarsa,Jakarta Selatan,1500,,10,-
12,Saluran PHB Tanjung Barat,Jagakarsa,Jakarta Selatan,1000,,10,-
12,Saluran PHB Joe Jln. Nangka,Jagakarsa,Jakarta Selatan,1500,,10,-
12,Kali Baru Barat Kahfi Cabang Tengah Timbul,Jagakarsa,Jakarta Selatan,2527,,10,1
12,Kali Baru Barat HULU Jl. Kahfi Gg. Cipedak 5,Jagakarsa,Jakarta Selatan,1000,,10,2
12,Kali Baru Barat Pintu Air Setu Babakan,Jagakarsa,Jakarta Selatan,1000,,10,-
12,Kali Baru Barat Kahfi Depan BPPTL,Jagakarsa,Jakarta Selatan,4000,,10,1
12,Saluran PHB Perikanan,Jagakarsa,Jakarta Selatan,3500,,10,0.3
12,Saluran PHB Mabat,Jagakarsa,Jakarta Selatan,1000,,10,0
12,Kali Baru Barat Pintu Pitung Babakan,Jagakarsa,Jakarta Selatan,1000,,10,0
12,Aliran Kali Krukut Jln. Aselih,Jagakarsa,Jakarta Selatan,1500,,10,1
12,Aliran Kali Krukut Hulu Matoa  Brigif,Jagakarsa,Jakarta Selatan,3500,,10,-
12,Saluran PHB Salak,Jagakarsa,Jakarta Selatan,2000,,10,-
12,Saluran PHB Embung Aselih,Jagakarsa,Jakarta Selatan,2181,,10,-
12,Waduk BI Jl. Sagu,Jagakarsa,Jakarta Selatan,2000,,10,-
12,Kali Krukut Jln. Jamblang,Jagakarsa,Jakarta Selatan,2000,,10,-
12,Saluran PHB Setu Babakan Atas,Jagakarsa,Jakarta Selatan,2000,,10,-
12,Saluran PHB Setu Babakan Bawah,Jagakarsa,Jakarta Selatan,1200,,10,-
12,Saluran PHB Teladan,Jagakarsa,Jakarta Selatan,1200,,10,-
12,Saluran PHB PGRI,Jagakarsa,Jakarta Selatan,978,,10,-
12,Saluran PHB Pertanian,Jagakarsa,Jakarta Selatan,2000,,10,-
12,Waduk Duri Jl. Sagu,Jagakarsa,Jakarta Selatan,1099,,10,-
12,Saluran PHB Wika,Jagakarsa,Jakarta Selatan,4060,,10,-
12,Saluran PHB Gudang Baru,Jagakarsa,Jakarta Selatan,2000,,10,-
12,Saluran PHB Warung Silah,Jagakarsa,Jakarta Selatan,2000,,10,-
12,Kali Ciliwung Menko UI,Jagakarsa,Jakarta Selatan,1550,,10,-
12,Saluran PHB Srengseng UI,Jagakarsa,Jakarta Selatan,2000,,10,-
12,Ciliwung H. Shibi,Jagakarsa,Jakarta Selatan,2000,,10,0.2
12,Ciliwung kompleks Dinas Kebersihan Lenteng Agung,Jagakarsa,Jakarta Selatan,2500,,10,1
12,Ciliwung Lenteng Agung Jl.Sukur,Jagakarsa,Jakarta Selatan,2000,,10,0.5
12,Ciliwung Lenteng Agung,Jagakarsa,Jakarta Selatan,2000,,10,2
12,Ciliwung Kopassus Lenteng Agung,Jagakarsa,Jakarta Selatan,2000,,10,0.5
12,Ciliwung Tanjung Barat,Jagakarsa,Jakarta Selatan,2000,,10,0.5
12,Ciliwung Gintung Muara,Jagakarsa,Jakarta Selatan,2000,,10,-
12,Saringan Simatupang UPK Badan Air,Jagakarsa,Jakarta Selatan,-,,10,4
12,Rawa Taman Dadap Merah,Pasar Minggu,Jakarta Selatan,1.5,Ha,10,3
12,Saluran PHB Irigasi Joe Kebagusan Kecil,Pasar Minggu,Jakarta Selatan,3000,,10,1
12,Kali Baru Barat Jl. Gabus Raya Pertanian  Pejaten,Pasar Minggu,Jakarta Selatan,2000,,10,0
12,Kali Baru Barat SMK 37,Pasar Minggu,Jakarta Selatan,2000,,10,0
12,Kali Baru Barat Pejaten  Samali,Pasar Minggu,Jakarta Selatan,2100,,10,1
12,Kali Pulo Taman Sepat Oleos,Pasar Minggu,Jakarta Selatan,2100,,10,-
12,Saluran PHB Mujair,Pasar Minggu,Jakarta Selatan,1500,,10,2
12,Saluran PHB Poltangan Pejaten Timur,Pasar Minggu,Jakarta Selatan,1501,,10,-
12,Saluran PHB Komp. Batam Kec. Pasar Minggu,Pasar Minggu,Jakarta Selatan,2000,,10,2
12,Kali Pulo TB. Simatupang  Jembatan Warung Buncit Ketapang,Pasar Minggu,Jakarta Selatan,898,,10,0
12,Saluran PHB Karang Pola Jati Padang 1,Pasar Minggu,Jakarta Selatan,1593,,10,-
12,Saluran PHB Karang Pola Jati Padang 2,Pasar Minggu,Jakarta Selatan,3900,,10,-
12,Kali Pulo Warung Buncit Ketapang Kompleks Buncit Amil,Pasar Minggu,Jakarta Selatan,1000,,10,-
12,Kali Pulo Kompleks LAN Pejaten Barat,Pasar Minggu,Jakarta Selatan,2000,,10,-
12,Saluran PHB Siaga Raya Pejaten Barat,Pasar Minggu,Jakarta Selatan,2200,,10,-
12,Saluran PHB Kompleks Brimob AlFajri,Pasar Minggu,Jakarta Selatan,1200,,10,-
12,Saluran PHB UNAS,Pasar Minggu,Jakarta Selatan,1000,,10,-
12,Saluran PHB Saco Kel. Ragunan Jl. Simatupang RS. Pasar Minggu,Pasar Minggu,Jakarta Selatan,1000,,10,-
12,Saluran PHB Ragunan Jln. Musyawarah,Pasar Minggu,Jakarta Selatan,1000,,10,1
12,Saluran PHB Ragunan Interstudio Pejaten Village,Pasar Minggu,Jakarta Selatan,3500,,10,-
12,Kali Sarua Republika RW 08 Pejaten Barat,Pasar Minggu,Jakarta Selatan,6000,,10,-
12,Kali Sarua Pertanian  Republika,Pasar Minggu,Jakarta Selatan,3500,,10,-
12,Ciliwung Jembatan TB. Simatupang Pejaten Timur,Pasar Minggu,Jakarta Selatan,6000,,10,1
12,Saluran PHB RSUD Pasar Minggu,Pasar Minggu,Jakarta Selatan,500,,10,-
12,Danau Poncol BPP Pertanian  Kelurahan Ragunan,Pasar Minggu,Jakarta Selatan,1000,,10,-
12,Kali Sarua Danau L Taman margasatwa Ragunan,Pasar Minggu,Jakarta Selatan,2.3,H,10,0
12,Danau Filter Taman Margasatwa Ragunan,Pasar Minggu,Jakarta Selatan,1,H,10,-
12,Kali Ciliwung RW 07 Kalibata Indah,Pancoran,Jakarta Selatan,1000,,10,1
12,Saluran PHB Jln. Asem Kali Bata Timur,Pancoran,Jakarta Selatan,1000,,10,0
12,Danau Taman Makam Pahlawan Kalibata,Pancoran,Jakarta Selatan,500,,10,0
12,Saluran PHB GorongGorong Barat,Pancoran,Jakarta Selatan,2000,,10,0.5
12,Kali Bata TMP STEKPI  MT. Haryono,Pancoran,Jakarta Selatan,1000,,10,0.5
12,Saluran PHB Cikoko,Pancoran,Jakarta Selatan,3000,,10,12
12,Saluran PHB Puskesmas Duren Tiga,Pancoran,Jakarta Selatan,500,,10,0.5
12,Kali Baru Barat Potlot Jln. Pensil,Pancoran,Jakarta Selatan,1500,,10,12
12,Kali Baru Barat Potlot  Komplek Garuda,Pancoran,Jakarta Selatan,1500,,10,0.5
12,Kali Baru Barat MBAU Pancoran  Hotel Kaisar,Pancoran,Jakarta Selatan,1000,,10,1
12,Saluran PHB Pancoran Timur,Pancoran,Jakarta Selatan,1000,,10,12
12,Saluran PHB Pancoran Timur Liga Mas,Pancoran,Jakarta Selatan,1000,,10,0.5
12,Kali Cideng Gatot Subroto,Pancoran,Jakarta Selatan,500,,10,0
12,Kali Cideng PMI Gatot Subroto,Pancoran,Jakarta Selatan,1000,,10,0
12,Saluran PHB Minyak,Pancoran,Jakarta Selatan,500,,10,12
12,Saluran PHB Pancoran Barat,Pancoran,Jakarta Selatan,500,,10,12
12,Saluran PHB SD,Pancoran,Jakarta Selatan,2000,,10,12
12,Danau Gura  gura Duren Tiga,Pancoran,Jakarta Selatan,1.5,Ha,10,0
12,Saluan PHB Duren Tiga Pojok,Pancoran,Jakarta Selatan,2000,,10,12
12,Saluan PHB Duren Tiga Selatan,Pancoran,Jakarta Selatan,2000,,10,12
12,Saluran PHB Warung Jati Timur,Pancoran,Jakarta Selatan,2000,,10,12
12,Saluran PHB H. Samali Kalibata,Pancoran,Jakarta Selatan,2000,,10,0
12,Kali Pulo Kompleks LAN,Pancoran,Jakarta Selatan,2000,,10,0
12,Kali Pulo Kalibata,Pancoran,Jakarta Selatan,2000,,10,12
12,Aliran Kali Sarua,Pancoran,Jakarta Selatan,2000,,10,12
12,Kali Ciliwung BPK Carrefour,Pancoran,Jakarta Selatan,2000,,10,0
12,Kali Ciliwung Pengadegan  MT. Haryono,Pancoran,Jakarta Selatan,2000,,10,0
12,Kali Ciliwung Rawajati Kalibata,Pancoran,Jakarta Selatan,2000,,10,0
12,Ciliwung MT. Haryono (Indo Mobil  Kebon Baru Jln F ),Tebet,Jakarta Selatan,1000,,10,0
12,Ciliwung MT. Haryono (Kebon Baru Jln F  Kampung Melayu),Tebet,Jakarta Selatan,1000,,10,0
12,Ciliwung Kampung Melayu Tongtek,Tebet,Jakarta Selatan,1000,,10,0
12,Ciliwung Tongtek Pintu Air Manggarai,Tebet,Jakarta Selatan,1000,,10,0
12,Saluran PHB Asem Baris Raya,Tebet,Jakarta Selatan,1000,,10,16.48
12,Saluran PHB Gudang Baru,Tebet,Jakarta Selatan,1000,,10,12
12,Saluran Kalibata Taman Seno  Rusun Berlian,Tebet,Jakarta Selatan,2000,,10,0
12,Saluran PHB Taman Honda,Tebet,Jakarta Selatan,1500,,10,12
12,Saluran Kalibata Rusun Berlian  Jembatan Syafei,Tebet,Jakarta Selatan,1000,,10,0
12,Saluran Kalibata Jembatan Syafei  Jembatan Menara Air,Tebet,Jakarta Selatan,3000,,10,0
12,Saluran Kalibata Jl. Menara Air  Magesen  Manggarai,Tebet,Jakarta Selatan,1000,,10,0
12,Saluran Kalibata Jl. Magesen  KAlI CIlIWUNG BKB,Tebet,Jakarta Selatan,1000,,10,0
12,Kali Baru Barat Gereja Moria  PT.Aselih,Tebet,Jakarta Selatan,3000,,10,-
12,Kali Baru Barat PT.Aselih  Balai Sudirman,Tebet,Jakarta Selatan,1000,,10,0.5
12,Kali Baru Barat Balai Sudirman  Jembatan Merah,Tebet,Jakarta Selatan,1800,,10,-
12,Saluran PHB PAl Batu ( Pasar Pedok  TPU Mendal ),Tebet,Jakarta Selatan,1500,,10,-
12,Saluran PHB Rawa Bilal GElAEl SMK 32,Tebet,Jakarta Selatan,1000,,10,-
12,Saluran PHB Rawa Bilal SMK 32 Telkom,Tebet,Jakarta Selatan,1000,,10,-
12,Saluran PHB Rawa Bilal Telkom lap. Rose,Tebet,Jakarta Selatan,1500,,10,-
12,Saluran PHB Sawo Kecik ( Stasiun Tebetlap. Ros ),Tebet,Jakarta Selatan,1500,,10,-
12,Saluran PHB Tebet Timur dalam ( Stasiun Cawang Stasiun Tebet ),Tebet,Jakarta Selatan,1500,,10,-
12,Saluran PHB Sejajar REl  Kebon Baru,Tebet,Jakarta Selatan,1000,,10,0.3
12,Saluran Kali Mati (Jl.Menara Air  Manggarai Utara),Tebet,Jakarta Selatan,1000,,10,1
12,Saluran PHB Bukit Duri Tanjakan ( Jl. Bukit Duri  SMA 8 ),Tebet,Jakarta Selatan,1500,,10,0.5
12,Waduk Timur Setiabudi,Setiabudi,Jakarta Selatan,1Ha,,10,1
12,Saluran PHB Saringan,Setiabudi,Jakarta Selatan,2000,,10,12
12,Waduk Barat Setiabudi,Setiabudi,Jakarta Selatan,1Ha,,10,-
12,Saluran PHB Setiabudi Barat,Setiabudi,Jakarta Selatan,1500,,10,-
12,Saluran PHB Setiabudi Tengah,Setiabudi,Jakarta Selatan,2000,,10,-
12,Waduk Barat Selatan,Setiabudi,Jakarta Selatan,2000,,10,-
12,Kali Baru Barat (Jembatan Barat  Kali BKB),Setiabudi,Jakarta Selatan,2000,,10,-
12,Saluran PHB Pasar Rumput,Setiabudi,Jakarta Selatan,2000,,10,-
12,Saluran PHB Rawa Panjang 1,Setiabudi,Jakarta Selatan,500,,10,-
12,Saluran PHB Rawa Panjang 2,Setiabudi,Jakarta Selatan,500,,10,0
12,Saluran PHB Burangrang,Setiabudi,Jakarta Selatan,500,,10,-
12,Kali Krukut (Jembatan BPJS Gatot Subroto  Jembatan Sudirman),Setiabudi,Jakarta Selatan,800,,10,0
12,Saluran PHB BPJS,Setiabudi,Jakarta Selatan,500,,10,0
12,Kali Krukut (Karet Jembatan Sudirman),Setiabudi,Jakarta Selatan,1600,,10,0
12,Saluran PHB Vihara,Setiabudi,Jakarta Selatan,200,,10,-
12,Kali Cideng Medistra Jembatan (Mt. Haryono Medistra  Jembatan BPLHD),Setiabudi,Jakarta Selatan,400,,10,0
12,Saluran PHB Patra Kuningan Utara,Setiabudi,Jakarta Selatan,300,,10,-
12,Saluran PHB Taman Patra,Setiabudi,Jakarta Selatan,300,,10,0
12,Saluran PHB Patra Kuningan X,Setiabudi,Jakarta Selatan,300,,10,2
12,Kali Cideng Casablanca (Jembatan Casablanca  Jembatan Episentrum),Setiabudi,Jakarta Selatan,300,,10,-
12,Saluran PHB Menteng Pulo,Setiabudi,Jakarta Selatan,700,,10,1
12,Kali Cideng Episentrum (Jembatan Episentrum  Jembatan Imperium),Setiabudi,Jakarta Selatan,500,,10,-
12,Kali Cideng Imperium(Jembatan Imperium Kali BKB),Setiabudi,Jakarta Selatan,400,,10,0.5
12,Saringan Setiabudi Timur,Setiabudi,Jakarta Selatan,-,,10,1
12,Saringan Setiabudi Barat,Setiabudi,Jakarta Selatan,-,,10,2
12,Kali Mampang Pondok Karya  Jembatan Tendean,Mampang Prapatan,Jakarta Selatan,500,,10,0.5
12,Saluran PHB Pondok Jaya,Mampang Prapatan,Jakarta Selatan,1201,,10,0.5
12,Saluran PHB Pondok Bangka,Mampang Prapatan,Jakarta Selatan,500,,10,12
